Id,y_log,pred_log,resid_log,fold
49,11.635151947212842,11.582544043131021,0.05260790408182103,4
50,11.751950239425476,11.752245377749473,-0.0002951383239970795,0
51,12.083910661257521,12.070986236454702,0.012924424802818635,1
52,11.648338835562747,11.65036729650075,-0.0020284609380034624,0
53,11.608244735642321,11.54990389316713,0.058340842475191224,4
54,12.861001210669146,12.904726229112736,-0.04372501844359,4
55,11.775297421715827,11.716804460244566,0.05849296147126104,0
56,12.103491596905931,11.960364476636503,0.14312712026942798,3
57,12.058158312538197,12.276725069866108,-0.21856675732791153,4
58,12.188422799337028,12.190048129856196,-0.0016253305191682443,3
59,12.991755706536901,13.061801284227558,-0.07004557769065656,2
60,11.735276702486741,11.681815694021648,0.05346100846509394,2
61,11.970356641102999,12.053710189222404,-0.08335354811940476,1
62,11.522885696764481,11.50584570465931,0.01703999210517182,1
63,12.218500103788143,12.277305104655277,-0.05880500086713347,1
64,11.849404844423074,11.836061671050812,0.013343173372261319,4
65,12.299112067295642,12.3476890378987,-0.0485769706030581,1
66,12.666660207428574,12.603496784815164,0.06316342261341035,3
67,12.100717685412471,12.427794779824847,-0.32707709441237576,1
68,12.328294703023394,12.246136649349285,0.08215805367410844,1
69,11.289794413577894,11.272094509529422,0.017699904048471993,2
70,12.323860125621126,12.28950463347156,0.03435549214956524,0
71,12.404927602627597,12.535473930932431,-0.1305463283048347,4
72,11.771443882099637,11.731403586112622,0.04004029598701564,4
73,12.128116509451258,12.172277600439168,-0.044161090987909546,4
74,11.88380602959621,11.864578401664518,0.019227627931691416,0
75,11.58432477200052,11.589897211080382,-0.005572439079863045,3
76,11.418625774449596,11.457089489571995,-0.03846371512239877,1
77,11.818577604251555,11.698512368421511,0.1200652358300438,0
78,11.751950239425476,11.66073069453754,0.09121954488793627,0
79,11.824087219587643,11.694554667825129,0.1295325517625141,0
80,11.608244735642321,11.600868192399325,0.007376543242996192,2
81,12.173037959397275,12.18636270360741,-0.013324744210134298,4
82,11.941462360646149,12.02565520995367,-0.08419284930752191,1
83,12.409017571151187,12.371168737576967,0.037848833574219753,0
84,11.748005492256807,11.708834398575936,0.03917109368087068,2
85,12.034696963475044,12.021781299860049,0.01291566361499541,0
86,12.468440756144114,12.54392433225161,-0.07548357610749612,1
87,12.066816325306588,12.064907502492137,0.001908822814451483,4
88,12.010671928196443,12.03873875746856,-0.028066829272116678,3
89,11.350418300109132,10.969780151622999,0.380638148486133,1
90,11.724813914587886,11.739463753934235,-0.014649839346349225,0
91,11.60733523953139,11.480836184818415,0.1264990547129745,1
92,11.498836682527127,11.630220803281734,-0.13138412075460693,0
93,12.004574385508691,11.824898354389358,0.1796760311193335,3
94,11.804855999911272,12.041067053506888,-0.2362110535956159,3
95,12.229549885708273,12.251464596451678,-0.021914710743404342,3
96,12.128116509451258,12.108870461504498,0.019246047946760214,1
97,12.273735966890268,12.285429251914032,-0.011693285023763877,0
98,11.459007676978688,11.718458313650398,-0.2594506366717102,2
99,11.326607934898927,11.268093494347914,0.05851444055101318,0
100,11.767187766223199,11.676325578935407,0.09086218728779194,2
101,12.230770136157428,12.280434637084962,-0.04966450092753405,0
102,12.08954444723597,12.03286813496159,0.05667631227438008,3
103,11.68658461118553,11.666273807675115,0.02031080351041581,0
104,12.200562492481511,12.138500470636188,0.062062021845322946,2
105,12.040614105490253,11.952656891351722,0.0879572141385303,2
106,12.429220196836383,12.393195946143319,0.03602425069306392,1
107,11.51293546492023,11.452408885860114,0.06052657906011483,1
108,11.652696102959753,11.43555511512553,0.21714098783422386,2
109,11.652696102959753,11.633348375559214,0.019347727400539583,0
110,12.154784614286667,12.25591586310897,-0.10113124882230373,0
111,11.827013315851762,11.859718620708286,-0.03270530485652401,2
112,12.100717685412471,12.041746063455351,0.058971621957120135,1
113,12.85832230788469,12.778176292543812,0.08014601534087795,1
114,12.28765724080691,12.347333807370637,-0.05967656656372711,1
115,12.466515835145202,12.374501661982835,0.09201417316236693,3
116,12.07824495582233,12.032356001625123,0.04588895419720629,0
117,11.842236406331555,11.76633721767534,0.0758991886562157,2
118,11.951186847493476,11.880130122364715,0.07105672512876104,4
119,12.676079399771027,12.737050501312783,-0.06097110154175667,1
120,12.0075668272517,12.046182093731385,-0.03861526647968461,4
121,12.100717685412471,12.030483828085085,0.07023385732738596,2
122,11.51293546492023,11.444740933074488,0.06819453184574087,1
123,11.820417517632333,11.842130244810535,-0.02171272717820294,1
124,11.944064817531656,11.987616386982163,-0.04355156945050709,2
125,12.10625783509458,12.061027321780957,0.04523051331362282,0
126,11.344518647594766,11.465753825718608,-0.12123517812384144,4
127,11.759793355371237,11.80332487328726,-0.04353151791602272,2
128,11.373674891823535,11.37863330355355,-0.004958411730013879,4
129,11.951186847493476,11.908831028793387,0.04235581870008964,0
130,11.918397239722838,11.86671645135385,0.05168078836898715,1
131,12.328294703023394,12.291736858185645,0.03655784483774838,4
132,12.404927602627597,12.275179209292547,0.12974839333504917,4
133,11.923384748066601,11.902867952898323,0.020516795168278534,3
134,12.301387370778713,12.22549110665886,0.07589626411985329,4
135,12.100717685412471,12.09830046342113,0.0024172219913403126,0
136,12.066816325306588,12.123203333162358,-0.05638700785577022,0
137,11.870606902224587,11.88202677952136,-0.011419877296772185,0
138,12.049424683420915,12.108282871537549,-0.058858188116634125,4
139,12.345838935721968,12.39686550093464,-0.05102656521267157,4
140,12.352339472153524,12.23179831250328,0.12054115965024437,4
141,11.652696102959753,11.523633337810669,0.12906276514908477,4
142,12.468440756144114,12.446147134040665,0.022293622103449096,3
143,12.019749091416921,11.68133337408086,0.338415717336062,0
144,12.225880174775122,12.295970294718824,-0.07009011994370162,2
145,11.736077016252437,11.768019368693642,-0.031942352441204136,2
146,11.775297421715827,11.846342858685786,-0.07104543696995869,1
147,11.561725152903833,11.605852267939076,-0.044127115035243136,0
148,12.312686874960354,12.283002969757458,0.0296839052028961,4
149,11.856522261533737,11.898565986854756,-0.042043725321018854,3
150,11.652696102959753,11.59491635603815,0.0577797469216037,4
151,11.711784520403112,11.818334275342838,-0.10654975493972607,3
152,12.827731880206521,12.731525327367363,0.09620655283915802,4
153,12.154784614286667,12.109855314011217,0.0449293002754505,0
154,12.367345048436391,12.210514362611082,0.1568306858253088,0
155,11.736077016252437,11.59483918303771,0.14123783321472771,4
156,11.277215789596893,11.2722417431636,0.004974046433293466,0
157,11.603688960617083,11.575541846578576,0.028147114038507226,2
158,12.504327379899443,12.502461924065052,0.0018654558343911276,1
159,12.448630513463613,12.350819799705526,0.09781071375808637,1
160,12.676079399771027,12.578052098474348,0.09802730129667836,0
161,11.998439434579149,12.018125001140662,-0.019685566561513212,0
162,12.929993908996359,12.881248132291244,0.04874577670511471,2
163,12.301387370778713,12.435296264870784,-0.1339088940920714,3
164,11.544433821905134,11.441753197848517,0.10268062405661738,1
165,11.931642378754141,11.878556438313254,0.053085940440887214,3
166,11.755879486687116,11.759536511832223,-0.003657025145107795,4
167,12.154784614286667,12.172927609536355,-0.0181429952496881,3
168,12.693501691489768,12.775256325908575,-0.08175463441880737,3
169,12.119975396053194,12.170764214474243,-0.05078881842104899,3
170,12.337105293891872,12.380364124070823,-0.04325883017895116,1
171,11.763691965388299,11.646194375262503,0.11749759012579553,0
172,12.278397958261774,12.122934042059562,0.155463916202212,3
173,12.384223015005313,12.269696428405782,0.1145265865995313,0
174,12.001511614739405,11.941617962690602,0.05989365204880315,1
175,12.122696471358964,12.247568954377757,-0.12487248301879283,2
176,12.400820837540556,12.232552303594044,0.1682685339465113,2
177,12.259618151783465,12.261820825240214,-0.0022026734567486272,2
178,12.058158312538197,12.025696603538346,0.03246170899985046,1
179,13.126032637428713,13.038552361624108,0.08748027580460516,0
180,11.51293546492023,11.57985343603475,-0.06691797111452047,3
181,12.083910661257521,12.063202538486186,0.02070812277133527,2
182,12.206577518060588,12.086983846380209,0.11959367168037893,4
183,11.695255355062795,11.724654685244522,-0.029399330181727024,2
184,12.206077645517674,12.170949788752676,0.035127856764997745,1
185,11.751950239425476,11.725358485778731,0.02659175364674482,2
186,13.07107218827772,12.730689006881315,0.34038318139640467,4
187,12.06105265381003,12.063675657017809,-0.0026230032077787513,0
188,11.813037464800539,11.747360991661136,0.06567647313940306,2
189,11.940399914116648,11.882638474588175,0.057761439528473346,3
190,12.563750586299374,12.496592119731316,0.06715846656805802,3
191,12.660331092405906,12.517137762619434,0.14319332978647203,0
192,12.122696471358964,12.122210174290414,0.00048629706854974586,2
193,12.165255859329688,12.235982054991219,-0.07072619566153016,2
194,11.775297421715827,11.844678360093607,-0.0693809383777797,3
195,11.751950239425476,11.733495208855848,0.01845503056962805,2
196,11.908346971208951,11.900104459139142,0.008242512069809749,4
197,12.650351332641707,12.638812518010736,0.011538814630970506,3
198,12.367345048436391,12.449950214685384,-0.08260516624899239,4
199,11.552155793461898,11.609687246549852,-0.05753145308795382,1
200,12.524166311833152,12.647787659101441,-0.12362134726828877,2
201,11.849404844423074,11.777059488119026,0.07234535630404793,4
202,12.052344376474922,11.974350216580055,0.07799415989486747,4
203,11.626263078808801,11.670375526854889,-0.044112448046087493,1
204,11.91170829631447,11.902694786832967,0.00901350948150359,1
205,11.608244735642321,11.615995092915185,-0.0077503572728634396,0
206,12.103491596905931,12.109302170724575,-0.005810573818644471,3
207,11.87688084212164,11.813757960465484,0.06312288165615598,0
208,11.856522261533737,11.80334895314457,0.05317330838916767,0
209,12.531776395271262,12.439823210487562,0.09195318478369963,1
210,11.884495917930655,11.932666026502119,-0.04817010857146364,2
211,11.49273296168228,11.431987078209131,0.060745883473149576,4
212,12.133507329024972,11.990970431462989,0.14253689756198362,0
213,12.439875187430008,12.424785690755652,0.01508949667435644,1
214,11.957617696467539,11.923981345050455,0.03363635141708343,0
215,11.993813394724253,11.932960710053852,0.06085268467040095,3
216,11.808955099378537,11.870049905913264,-0.06109480653472765,3
217,12.25486757159303,12.211405409399866,0.04346216219316368,3
218,11.580593459194764,11.372555501368026,0.20803795782673795,4
219,12.649157827477366,12.38804474441155,0.2611130830658155,0
220,12.027191164883384,12.07588908150048,-0.04869791661709577,4
221,12.230282214644559,12.232661400433438,-0.002379185788878857,3
222,12.206077645517674,12.282994056220526,-0.07691641070285193,2
223,12.100161978566867,12.04552180975474,0.05464016881212608,4
224,11.48247656671073,11.652637385798874,-0.17016081908814407,4
225,12.864242696187505,12.953136680098176,-0.08889398391067083,2
226,11.626263078808801,11.483158963720202,0.14310411508859922,1
227,12.577639650232573,12.506430251131079,0.0712093991014946,3
228,11.571203807011969,11.49017725559715,0.08102655141481918,0
229,11.736077016252437,11.67951048969822,0.056566526554217234,1
230,12.167856627501678,12.16737540130563,0.0004812261960474018,4
231,11.904974309480183,11.82911020114186,0.07586410833832247,0
232,12.90669432231532,12.784348367175353,0.12234595513996638,0
233,11.456365695436427,11.498546954575406,-0.042181259138979854,0
234,11.761354623750297,11.788987656573326,-0.027633032823029424,2
235,12.285350445351659,12.265902927321335,0.019447518030323963,0
236,11.402005077384885,11.353721481980065,0.04828359540482019,2
237,12.130815551850676,12.120695429422042,0.010120122428633138,0
238,12.178192583415596,12.265663183922348,-0.0874706005067516,1
239,12.669809806411457,12.508546482151097,0.16126332426036072,1
240,11.635151947212842,11.74502005819399,-0.10986811098114835,4
241,12.47801017053037,12.469083157727091,0.008927012803278345,0
242,11.612779849672751,11.525184974474993,0.08759487519775888,1
243,11.277215789596893,11.451571735481624,-0.1743559458847308,4
244,11.695255355062795,11.828882289221427,-0.1336269341586327,1
245,12.230770136157428,12.374763598544101,-0.143993462386673,2
246,12.394628892852941,12.333976367742425,0.06065252511051611,4
247,11.827743504053695,11.837438650670848,-0.009695146617152872,1
248,11.849404844423074,11.889304326541499,-0.03989948211842531,1
249,12.100717685412471,12.162264154738406,-0.06154646932593444,0
250,12.531776395271262,12.549640550603543,-0.017864155332281584,1
251,11.245059091624615,11.284081769911701,-0.039022678287086165,2
252,12.367345048436391,12.504261279601714,-0.1369162311653227,3
253,12.06105265381003,12.082816878550092,-0.021764224740062232,2
254,11.970356641102999,11.964785353331031,0.005571287771967803,0
255,11.884495917930655,11.904107006278347,-0.019611088347691208,3
256,12.345838935721968,12.33067156766219,0.015167368059778141,4
257,12.242891437918386,12.254308119972086,-0.01141668205369939,2
258,12.301387370778713,12.334584955848939,-0.03319758507022641,0
259,12.352339472153524,12.286494404459974,0.06584506769354981,2
260,11.48247656671073,11.48144310812378,0.001033458586949365,1
261,12.07824495582233,12.007774768139914,0.07047018768241564,3
262,12.52815976788113,12.725433876243258,-0.19727410836212833,1
263,11.92504173829169,11.924453694196096,0.0005880440955934318,2
264,11.775297421715827,11.698031572117984,0.07726584959784333,4
265,11.19822841866684,11.432586164147715,-0.2343577454808745,2
266,12.075400019877522,12.114946208430714,-0.03954618855319225,3
267,12.128116509451258,12.129371615687266,-0.0012551062360071086,4
268,12.097936057925594,12.08723876851595,0.010697289409643318,3
269,11.699413330633599,11.58233375956809,0.11707957106550815,3
270,11.904974309480183,11.965025235377725,-0.06005092589754213,3
271,12.491255347155265,12.44375396420473,0.04750138295053574,1
272,12.394628892852941,12.309908301074273,0.08472059177866775,1
273,12.577639650232573,12.605168205034614,-0.027528554802040972,1
274,11.842236406331555,11.996047472923168,-0.15381106659161325,4
275,11.732069026983156,11.750387752788576,-0.018318725805420044,0
276,12.230770136157428,12.12117305151544,0.10959708464198847,0
277,12.211065162153215,12.156665498669923,0.054399663483291505,2
278,11.856522261533737,11.624912061577891,0.23161019995584553,4
279,12.936754021718041,12.916470621427674,0.020283400290367126,2
280,12.165255859329688,12.289928635451016,-0.12467277612132754,3
281,12.339295865674435,12.28755860996286,0.051737255711575614,0
282,12.128116509451258,12.153255610550818,-0.02513910109956008,1
283,12.242891437918386,12.275041713251463,-0.032150275333076905,1
284,12.407383590534293,12.402168668424991,0.005214922109301412,1
285,12.09626335986454,12.170464743569411,-0.07420138370487095,2
286,12.011886987792716,11.995314146621428,0.016572841171287322,1
287,11.976665770490767,12.102289975097207,-0.12562420460644041,1
288,11.385103457032141,11.455837086943731,-0.07073362991159016,1
289,11.711784520403112,11.60725900865165,0.10452551175146318,4
290,11.941950837487406,11.858150315210874,0.08380052227653145,2
291,12.359784657728284,12.397217704545849,-0.037433046817564986,0
292,11.819681958463892,11.782549059948199,0.03713289851569357,4
293,11.782960235741939,11.883491707936594,-0.10053147219465508,4
294,12.367345048436391,12.401949953460806,-0.03460490502441438,2
295,12.025755079404917,12.03336051799986,-0.007605438594943337,2
296,11.86710429621008,11.876643867329292,-0.009539571119212553,3
297,11.931642378754141,11.79891885932012,0.1327235194340215,1
298,12.384223015005313,12.333025699588976,0.051197315416336764,2
299,12.07254696717504,12.092400592314103,-0.019853625139063524,2
300,11.973516181427835,11.973922687714047,-0.0004065062862128599,3
301,11.964007453736912,11.970077495463578,-0.00607004172666592,4
302,12.495007682693725,12.519157509673326,-0.024149826979600775,1
303,12.230770136157428,12.320951030289251,-0.09018089413182295,2
304,11.917730355182513,11.8050040909959,0.11272626418661247,2
305,12.59473402514672,12.571859383315411,0.02287464183130794,0
306,12.631016799175821,12.57720322100687,0.053813578168950826,1
307,12.323860125621126,12.411925903058552,-0.08806577743742672,4
308,11.402005077384885,11.48970653640972,-0.08770145902483506,1
309,11.320565693461432,11.590962018095189,-0.2703963246337562,3
310,12.793862088206213,12.883947933783219,-0.09008584557700594,4
311,12.017336559562407,12.082832321132098,-0.06549576156969117,0
312,11.790564777297387,11.818880399891267,-0.028315622593879652,1
313,11.694421681264394,11.754883596958587,-0.06046191569419257,0
314,12.834683971615659,12.51128356918752,0.3234004024281383,0
315,12.08954444723597,12.015026957257147,0.07451748997882213,3
316,12.146858590895919,12.128829934266077,0.018028656629841322,4
317,12.468440756144114,12.488505733175236,-0.02006497703112231,2
318,12.506180941677357,12.463260618631232,0.042920323046125475,0
319,12.468440756144114,12.674990400780072,-0.20654964463595782,3
320,12.141539457711714,12.20879634087704,-0.06725688316532619,1
321,12.74444728628135,12.768657102758972,-0.024209816477622326,1
322,12.777055016970678,12.721641690629394,0.055413326341284375,0
323,12.614868865984631,12.531402201082555,0.0834666649020761,4
324,11.745433036677353,11.699435607500147,0.04599742917720562,1
325,12.396697137361691,12.45224883828209,-0.05555170092039852,4
326,11.373674891823535,11.449402204320236,-0.07572731249670106,2
327,12.688501881189456,12.558504730343431,0.12999715084602492,0
328,11.886218559372042,11.910895792254086,-0.02467723288204482,1
329,12.276069679344003,12.06030346646077,0.21576621288323317,3
330,11.264476926102367,11.41722014950328,-0.15274322340091295,2
331,11.686887175419702,11.837468451729494,-0.1505812763097918,4
332,11.842236406331555,11.8244215448848,0.01781486144675526,0
333,12.556733038263905,12.724275794267557,-0.16754275600365176,0
334,12.240478903153711,12.197044813528505,0.04343408962520634,0
335,12.165255859329688,12.216058986309195,-0.050803126979506175,3
336,12.34126328584159,12.268332910600572,0.0729303752410182,2
337,12.841132451487937,12.852403011660149,-0.011270560172212285,4
338,12.273735966890268,12.301720888243857,-0.027984921353588987,2
339,12.218500103788143,12.24007472200837,-0.021574618220226327,4
340,11.951186847493476,11.885854858855232,0.06533198863824374,0
341,12.220473454337986,12.246882965840705,-0.02640951150271853,4
342,11.314486721293981,11.308827341965214,0.0056593793287671446,0
343,11.37940550085183,11.410114378401795,-0.030708877549965763,3
344,12.491255347155265,12.519316548452773,-0.028061201297507665,3
345,11.350418300109132,11.430067275141642,-0.07964897503251045,1
346,11.850832386224807,11.812882251951498,0.03795013427330929,3
347,11.928347504569842,11.876824499059097,0.05152300551074518,1
348,11.967187086434018,12.037694649003656,-0.07050756256963808,3
349,11.944714374881176,12.162171910746991,-0.2174575358658153,2
350,12.988043102265232,13.044010216480057,-0.05596711421482503,2
351,12.670001611311875,12.585551779809727,0.08444983150214824,1
352,12.154784614286667,12.277627404322482,-0.12284279003581489,1
353,11.461642696843066,11.395891004721163,0.06575169212190346,0
354,11.570259974415547,11.568617310780196,0.0016426636353514823,3
355,11.849404844423074,11.945760131470914,-0.09635528704784058,4
356,12.086731521684555,12.10696833452224,-0.02023681283768397,2
357,12.06105265381003,12.06936158558634,-0.008308931776308981,2
358,11.80560254159177,11.914853027704403,-0.109250486112634,3
359,11.775297421715827,11.86432603984846,-0.08902861813263385,0
360,12.54254845357358,12.531426507287003,0.011121946286577256,1
361,11.957617696467539,11.911397518188423,0.04622017827911584,1
362,11.884495917930655,11.791035743439341,0.09346017449131416,1
363,12.198549416880068,12.070096747206408,0.12845266967365987,4
364,11.678448377988165,11.58358452030093,0.09486385768723515,0
365,12.154784614286667,12.100375718538357,0.05440889574830976,1
366,11.898194668458823,11.694667200294557,0.2035274681642658,4
367,11.976665770490767,12.023390903631013,-0.046725133140245845,2
368,12.013706813470414,11.92988532239299,0.08382149107742443,3
369,11.790564777297387,11.835368092268206,-0.04480331497081913,3
370,11.995357787034976,12.022115981048756,-0.026758194013780212,3
371,12.057578437658945,12.079984909260796,-0.022406471601851052,4
372,11.808821212646512,11.729719884157968,0.07910132848854445,1
373,11.736077016252437,11.72260687740952,0.013470138842917478,0
374,11.719947764402807,11.751822467584457,-0.03187470318164998,0
375,12.299112067295642,12.23697271310038,0.06213935419526173,2
376,11.0186455364637,11.080293667274237,-0.06164813081053744,2
377,11.904974309480183,11.824998534686765,0.079975774793418,4
378,12.73670383776449,12.577294903134943,0.1594089346295462,0
379,12.885204569609956,12.77517519680211,0.11002937280784586,3
380,12.095146671399466,12.144017786730533,-0.04887111533106747,1
381,11.751950239425476,11.885776882221503,-0.13382664279602707,3
382,12.142871895843887,12.256274040663055,-0.1134021448191671,3
383,12.271396795480596,12.225974981805429,0.0454218136751674,3
384,11.23850177707664,11.408008982857499,-0.16950720578085843,2
385,12.388398368982115,12.51084563080064,-0.12244726181852528,3
386,12.165255859329688,12.177770723286008,-0.012514863956319289,4
387,11.302216779257382,11.285962758434886,0.01625402082249572,3
388,11.736077016252437,11.778141936617617,-0.0420649203651795,0
389,12.160033942617156,12.207493712053342,-0.047459769436185795,4
390,12.962196972666593,12.966315196165455,-0.00411822349886215,0
391,11.686887175419702,11.74528148565888,-0.05839431023917818,2
392,12.278397958261774,12.228817698479679,0.049580259782095126,1
393,11.575909653758895,11.541509737050374,0.03439991670852116,3
394,11.51293546492023,11.256859220221736,0.25607624469849277,0
395,11.599112335481124,11.554871662773898,0.044240672707225315,1
396,11.767575435251748,11.812373289953927,-0.04479785470217834,4
397,11.719947764402807,11.761543067529665,-0.041595303126857885,4
398,12.040614105490253,11.939766520121523,0.1008475853687294,2
399,11.112462823634855,11.234367554585669,-0.12190473095081344,2
400,12.392556361841777,12.255130076257442,0.13742628558433445,0
401,12.411056299528171,12.326955009526795,0.08410129000137623,0
402,12.013646205940514,12.160019570559552,-0.14637336461903772,3
403,11.58989576532275,11.530188807051406,0.059706958271343424,1
404,12.460718739865236,12.443667276257605,0.01705146360763088,4
405,12.031725210748633,12.052034357821547,-0.020309147072914868,1
406,11.918397239722838,11.887467976422265,0.030929263300572885,0
407,11.652696102959753,11.606744931352464,0.0459511716072889,2
408,12.083910661257521,12.032618627982083,0.05129203327543763,2
409,12.54254845357358,12.508206063280426,0.03434239029315478,1
410,12.73596827534975,12.632203027312109,0.1037652480376412,3
411,11.002116507732017,11.655835341247494,-0.6537188335154767,2
412,11.884495917930655,11.85542130939706,0.02907460853359467,3
413,12.310437165348775,12.464396493496686,-0.15395932814791102,0
414,11.652696102959753,11.55279094702309,0.09990515593666416,2
415,12.337105293891872,12.341545214287693,-0.004439920395821417,3
416,12.106997888588934,12.172364150525395,-0.065366261936461,3
417,11.915058360753719,11.915088445801825,-3.0085048106087697e-05,2
418,12.384223015005313,12.360612746851782,0.023610268153531067,3
419,11.744045122410057,11.56389059891059,0.1801545234994677,1
420,11.863589378812122,11.836643716029192,0.026945662782930313,3
421,12.237091546357338,12.167316849789994,0.06977469656734314,2
422,12.278397958261774,12.310950462774537,-0.032552504512763036,0
423,11.635151947212842,11.671585730355254,-0.03643378314241197,4
424,12.660331092405906,12.701470791293923,-0.04113969888801705,4
425,11.842236406331555,11.86660996786991,-0.024373561538356014,2
426,11.813037464800539,11.85089120752514,-0.03785374272460018,0
427,12.524530013005734,12.44377482383932,0.080755189166414,0
428,11.599185726610004,11.67094069832397,-0.07175497171396472,0
429,12.182809136284991,12.129479688570134,0.053329447714856926,1
430,12.07254696717504,12.137442286514956,-0.06489531933991621,3
431,11.355113089309977,11.455774233769121,-0.10066114445914387,4
432,11.288543647320601,11.549782559513686,-0.26123891219308426,4
433,11.715874472198905,11.715696782671175,0.0001776895277298962,0
434,12.10625783509458,12.06662558309475,0.039632251999830004,4
435,11.302216779257382,11.301096095834719,0.0011206834226626938,1
436,12.264346270624157,12.209877835846866,0.05446843477729146,2
437,11.661354090741,11.55843342888104,0.10292066185995985,0
438,11.686887175419702,11.634153125348325,0.052734050071377325,4
439,11.411457364027745,11.620202250725118,-0.20874488669737268,2
440,11.608244735642321,11.833741336065506,-0.22549660042318465,4
441,13.22672519452875,13.04810800478209,0.1786171897466602,3
442,11.678448377988165,11.60773672352615,0.07071165446201455,1
443,12.000897933306716,11.85110411645092,0.14979381685579618,2
444,12.058158312538197,12.145719480235895,-0.0875611676976984,4
445,12.25486757159303,12.287423937590114,-0.03255636599708467,3
446,11.755879486687116,11.903745412280228,-0.14786592559311273,1
447,12.154784614286667,12.203555530159456,-0.04877091587278848,0
448,12.20557752297723,12.226064089897154,-0.020486566919924343,4
449,11.691080018519527,11.742124098934452,-0.051044080414925475,3
450,11.695255355062795,11.626410312487907,0.06884504257488722,2
451,11.608244735642321,11.553161988017754,0.05508274762456722,3
452,12.54254845357358,12.345875023217992,0.19667343035558815,2
453,12.225880174775122,12.219410060494363,0.006470114280759276,1
454,12.25486757159303,12.271347697202827,-0.016480125609797724,1
455,12.144202560946876,11.916311444248294,0.22789111669858286,1
456,12.075400019877522,12.011012369461794,0.06438765041572836,2
457,11.49273296168228,11.414418060879512,0.07831490080276815,0
458,12.45293662970407,12.257509762303958,0.19542686740011206,1
459,11.989165855127435,11.932816327298253,0.05634952782918212,3
460,11.608244735642321,11.677459560298047,-0.0692148246557256,0
461,12.481565733211923,12.435290585771106,0.04627514744081651,2
462,11.951186847493476,11.922250111778583,0.028936735714893302,0
463,11.04106411122238,11.705990735970001,-0.664926624747622,2
464,12.147919030759663,12.14147048349552,0.006448547264144011,2
465,11.728044909070785,11.717260347792196,0.010784561278589067,1
466,12.093693109638318,12.113210056611146,-0.019516946972828464,1
467,12.025755079404917,12.008919428001551,0.016835651403365404,2
468,11.89478753335453,11.955763574939176,-0.06097604158464698,4
469,12.429220196836383,12.454838300555593,-0.025618103719210694,2
470,12.138869243416009,12.128892734659132,0.009976508756876612,2
471,12.264346270624157,12.303382636362578,-0.03903636573842029,1
472,12.154784614286667,12.160910059394093,-0.00612544510742552,2
473,11.904974309480183,11.777143386620454,0.1278309228597294,0
